@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute LABEL {1,2-SAFE,2-BORDER,2-RARE,2-OUTLIER,2-DEFAULT}

@data
-1.9016984477639198,-1.1238580019103384,1
8.09830155223608,-3.3460802241325602,1
-8.15169844776392,9.987253109200772,1
1.8483015522360802,3.320586442534106,1
6.84830155223608,7.765030886978548,1
-5.65169844776392,1.0983642203118826,1
4.34830155223608,-8.531265409317747,1
-0.6516984477639198,4.802067924015587,1
9.34830155223608,-1.864598742651079,1
-8.77669844776392,-4.086820964873301,1
1.2233015522360802,9.24651236846003,1
-3.77669844776392,2.579845701793364,1
6.22330155223608,-6.309043187095526,1
-6.27669844776392,7.0242901462378065,1
3.72330155223608,0.35762347957114304,1
-1.2766984477639198,-9.518919730305402,1
8.72330155223608,3.8144136030279308,1
-7.52669844776392,-2.8522530636387335,1
-2.52669844776392,8.258858047472376,1
7.47330155223608,1.592191380805712,1
-0.02669844776391983,-0.6300308414165112,1
9.97330155223608,-8.03743824882392,1
-9.96810469776392,5.295895084509414,1
-4.96810469776392,-3.592993804379474,1
5.03189530223608,9.740339528953857,1
-7.46810469776392,3.073672862287191,1
-2.46810469776392,7.518117306731633,1
7.53189530223608,0.851450640064968,1
-8.71810469776392,-8.778178989564662,1
1.2818953022360802,4.555154343768675,1
-3.71810469776392,-2.1115123228979926,1
6.28189530223608,-4.3337345451202145,1
-6.21810469776392,8.999598788213117,1
8.78189530223608,6.7773765659908936,1
-9.34310469776392,0.11070989932422837,1
0.6568953022360802,-9.848137837301286,1
-4.34310469776392,3.4851954960320475,1
5.65689530223608,-3.1814711706346186,1
3.15689530223608,7.929639940476491,1
-1.8431046977639198,1.2629732738098265,1
-8.09310469776392,5.707417718254268,1
1.9068953022360802,-0.9592489484123967,1
-3.09310469776392,-8.366656355819805,1
-5.59310469776392,-1.6999896891531374,1
4.40689530223608,-3.9222119113753595,1
-0.5931046977639198,9.411121421957972,1
9.40689530223608,2.744454755291308,1
-9.65560469776392,-6.144434133597583,1
0.34439530223608017,7.18889919973575,1
-4.65560469776392,0.5222325330690847,1
5.34439530223608,-9.107397096560545,1
-7.15560469776392,4.225936236772789,1
2.84439530223608,-2.440730429893878,1
7.84439530223608,8.670380681217232,1
-8.40560469776392,2.003714014550566,1
-3.40560469776392,6.4481584589950085,1
6.59439530223608,-0.21850820767165602,1
-5.90560469776392,-9.35431067680746,1
9.09439530223608,-4.909866232363013,1
-9.03060469776392,8.423467100970319,1
0.9693953022360802,1.7568004343036536,1
-4.03060469776392,-7.1320884545852365,1
-6.53060469776392,-0.4654217879185696,1
3.46939530223608,-7.872829195325978,1
-1.5306046977639198,5.460504138007356,1
8.46939530223608,-1.2061625286593103,1
-7.78060469776392,-3.4283847508815324,1
2.21939530223608,9.9049485824518,1
-2.78060469776392,3.238281915785135,1
7.21939530223608,-5.650606973103756,1
-5.28060469776392,7.682726360229577,1
4.71939530223608,1.0160596935629118,1
9.71939530223608,4.719763397266616,1
-9.81185469776392,-1.946903269400051,1
-4.81185469776392,9.164207841711058,1
2.68814530223608,6.941985619488835,1
-2.31185469776392,0.2753189528221722,1
7.68814530223608,-9.601224257054373,1
-8.56185469776392,3.73210907627896,1
6.43814530223608,8.176553520723406,1
-6.06185469776392,1.5098868540567412,1
3.93814530223608,-7.37900203483215,1
-1.0618546977639198,5.954331298501183,1
8.93814530223608,-0.7123353681654832,1
-9.18685469776392,-8.119742775572892,1
0.8131453022360802,5.213590557760444,1
-4.18685469776392,-1.4530761089062239,1
5.81314530223608,-3.675298331128446,1
-6.68685469776392,9.658035002204885,1
8.31314530223608,7.435812779982662,1
-7.93685469776392,0.7691461133159971,1
2.06314530223608,-8.860483516313632,1
-2.93685469776392,4.4728498170197035,1
7.06314530223608,-2.1938168496469643,1
-5.43685469776392,-4.416039071869187,1
4.56314530223608,8.917294261464146,1
-0.43685469776391983,2.2506275947974808,1
9.56314530223608,-6.63826129409141,1
-9.49935469776392,6.695072039241923,1
0.5006453022360802,0.028405372575257548,1
-4.49935469776392,-9.957877206299914,1
-6.99935469776392,-3.291210539633247,1
-1.9993546977639198,7.819900571477863,1
8.00064530223608,1.1532339048111973,1
1.7506453022360802,5.59767834925564,1
-3.24935469776392,-1.0689883174110248,1
-5.74935469776392,4.856937608514899,1
4.25064530223608,-1.8097290581517655,1
9.25064530223608,9.301382052959344,1
-8.87435469776392,2.6347153862926787,1
-3.87435469776392,7.079159830737121,1
6.12564530223608,0.41249316407045544,1
-6.37435469776392,-9.217136465559173,1
8.62564530223608,-4.772692021114729,1
-7.62435469776392,8.560641312218602,1
2.37564530223608,1.8939746455519368,1
-2.62435469776392,-6.994914243336952,1
-5.12435469776392,-0.32824757667028415,1
4.87564530223608,-9.464050045806086,1
-0.12435469776391983,3.8692832875272454,1
9.87564530223608,-2.79738337913942,1
-9.88997969776392,-5.0196056013616435,1
0.11002030223608017,8.313727731971689,1
-4.88997969776392,1.6470610653050244,1
5.11002030223608,-7.241827823583865,1
-7.38997969776392,6.091505509749466,1
2.61002030223608,-0.5751611569171977,1
