@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute LABEL {1,2-SAFE,2-BORDER,2-RARE,2-OUTLIER,2-DEFAULT}

@data
-5.241245785262436,4.788755382527018,1
-2.4912457852624357,-2.544577950806314,1
3.0087542147375643,3.4554220491936873,1
-3.8662457852624357,0.45542204919368556,1
1.6337542147375643,-0.5445779508063144,1
-1.1162457852624357,5.455422049193686,1
4.383754214737564,2.455422049193687,1
-4.553745785262436,-1.544577950806314,1
0.9462542147375643,4.455422049193686,1
3.6962542147375643,-2.9149483211766842,1
-3.1787457852624357,3.0850516788233158,1
2.3212542147375643,0.08505167882331532,1
-0.4287457852624357,-0.9149483211766842,1
5.071254214737564,5.085051678823316,1
0.6025042147375643,-1.9149483211766842,1
-2.1474957852624357,4.085051678823315,1
3.3525042147375643,1.0850516788233153,1
-3.5224957852624357,-2.2482816545100173,1
1.9775042147375643,3.7517183454899823,1
-0.7724957852624357,0.751718345489982,1
4.727504214737564,-0.24828165451001794,1
-4.209995785262436,5.751718345489982,1
1.2900042147375643,2.7517183454899827,1
4.040004214737564,4.751718345489982,1
2.6650042147375643,-2.5816149878433503,1
5.415004214737564,0.4183850121566486,1
-5.456089535262436,-0.5816149878433512,1
0.043910464737564325,5.418385012156648,1
2.7939104647375643,-1.5816149878433508,1
-4.081089535262436,4.418385012156648,1
1.4189104647375643,1.4183850121566486,1
-1.3310895352624357,-2.692726098954462,1
4.168910464737564,3.307273901045538,1
-4.768589535262436,0.30727390104553765,1
0.7314104647375643,-0.6927260989544624,1
-2.0185895352624357,5.307273901045537,1
3.4814104647375643,2.3072739010455385,1
-3.3935895352624357,-1.692726098954462,1
2.1064104647375643,4.307273901045537,1
4.856410464737564,-2.026059432287795,1
-5.112339535262436,3.9739405677122046,1
-2.3623395352624357,-0.026059432287795836,1
3.1376604647375643,5.973940567712204,1
-3.7373395352624357,2.973940567712205,1
1.7626604647375643,-1.0260594322877954,1
-0.9873395352624357,4.973940567712204,1
4.512660464737564,1.9739405677122046,1
-4.424839535262436,-2.3593927656211284,1
1.0751604647375643,3.6406072343788716,1
-1.6748395352624357,0.6406072343788709,1
3.8251604647375643,-0.3593927656211291,1
-3.0498395352624357,5.64060723437887,1
2.4501604647375643,2.640607234378871,1
-0.2998395352624357,-1.3593927656211284,1
5.200160464737564,4.64060723437887,1
-5.284214535262436,1.6406072343788718,1
0.21578546473756433,-2.8038372100655726,1
-2.5342145352624357,3.1961627899344265,1
2.9657854647375643,0.19616278993442648,1
-3.9092145352624357,-0.8038372100655731,1
1.5907854647375643,5.196162789934427,1
4.340785464737564,-1.803837210065573,1
-4.596714535262436,4.1961627899344265,1
0.9032854647375643,1.1961627899344265,1
3.6532854647375643,3.862829456601094,1
2.2782854647375643,-0.137170543398907,1
-0.4717145352624357,5.862829456601093,1
5.028285464737564,2.8628294566010934,1
-4.940464535262436,-1.1371705433989066,1
0.5595354647375643,4.862829456601093,1
3.3095354647375643,-2.4705038767322396,1
-3.5654645352624357,3.5294961232677613,1
1.9345354647375643,0.5294961232677597,1
-0.8154645352624357,-0.47050387673224026,1
4.684535464737564,5.52949612326776,1
1.2470354647375643,-1.4705038767322396,1
-1.5029645352624357,4.5294961232677595,1
3.9970354647375643,1.5294961232677602,1
-2.8779645352624357,-2.9519853582137205,1
2.6220354647375643,3.0480146417862786,1
-0.12796453526243567,0.0480146417862779,1
5.372035464737564,-0.951985358213721,1
-5.370152035262436,5.048014641786279,1
-2.6201520352624357,-1.9519853582137214,1
2.8798479647375643,4.048014641786278,1
1.5048479647375643,-2.2853186915470545,1
-1.2451520352624357,3.7146813084529455,1
4.254847964737564,0.7146813084529446,1
-4.682652035262436,-0.28531869154705536,1
0.8173479647375643,5.7146813084529455,1
-1.9326520352624357,2.714681308452946,1
3.5673479647375643,-1.2853186915470545,1
-3.3076520352624357,4.714681308452945,1
2.1923479647375643,1.7146813084529455,1
-0.5576520352624357,-2.6186520248803875,1
4.942347964737564,3.3813479751196125,1
-5.026402035262436,0.38134797511961116,1
