@relation GENERATED
@attribute X numeric
@attribute Y numeric
@attribute D {1,2}
@data
28.381572477519512,1357.934464070123,1
228.3815724775195,757.9344640701232,1
328.3815724775195,1157.9344640701229,1
78.38157247751951,557.934464070123,1
278.3815724775195,-108.73220259654374,1
178.3815724775195,1091.2677974034564,1
378.3815724775195,491.26779740345637,1
15.881572477519512,291.26779740345637,1
215.8815724775195,1491.2677974034564,1
315.8815724775195,91.26779740345637,1
65.88157247751951,1291.2677974034564,1
165.8815724775195,-175.39886926321026,1
365.8815724775195,1024.6011307367899,1
40.88157247751951,424.60113073678974,1
140.8815724775195,1424.6011307367896,1
340.8815724775195,824.6011307367897,1
90.88157247751951,24.601130736789628,1
390.8815724775195,-264.2877581520992,1
9.631572477519512,935.7122418479007,1
109.63157247751951,135.71224184790083,1
309.6315724775195,1335.712241847901,1
59.63157247751951,735.712241847901,1
359.6315724775195,535.7122418479008,1
34.63157247751951,-130.9544248187658,1
234.6315724775195,1069.0455751812342,1
134.6315724775195,469.04557518123414,1
334.6315724775195,269.04557518123414,1
84.63157247751951,1469.0455751812342,1
384.6315724775195,1269.045575181234,1
22.131572477519512,669.0455751812341,1
222.1315724775195,-197.62109148543254,1
122.13157247751951,1002.3789085145677,1
322.1315724775195,402.37890851456746,1
72.13157247751951,202.3789085145675,1
272.1315724775195,1402.3789085145677,1
372.1315724775195,2.3789085145674562,1
47.13157247751951,1202.3789085145675,1
147.1315724775195,-296.3865235841979,1
347.1315724775195,903.6134764158021,1
97.13157247751951,303.61347641580204,1
297.1315724775195,103.6134764158021,1
197.1315724775195,1303.6134764158019,1
397.1315724775195,703.6134764158021,1
1.8190724775195122,-96.38652358419802,1
301.8190724775195,-163.05319025086453,1
51.81907247751951,1036.9468097491354,1
251.8190724775195,436.94680974913535,1
351.8190724775195,1436.9468097491354,1
26.819072477519512,836.9468097491355,1
326.8190724775195,636.9468097491354,1
76.81907247751951,-229.7198569175314,1
376.8190724775195,170.28014308246873,1
14.319072477519512,1370.2801430824686,1
214.3190724775195,770.2801430824687,1
314.3190724775195,1170.2801430824684,1
64.31907247751951,570.2801430824687,1
264.3190724775195,-251.94207913975345,1
364.3190724775195,348.0579208602465,1
39.31907247751951,148.0579208602465,1
239.3190724775195,1348.0579208602464,1
139.3190724775195,748.0579208602466,1
339.3190724775195,-51.94207913975356,1
89.31907247751951,1148.0579208602462,1
189.3190724775195,-118.60874580642019,1
389.3190724775195,1081.3912541935797,1
8.069072477519512,481.3912541935798,1
108.06907247751951,1481.3912541935797,1
308.0690724775195,881.3912541935799,1
58.06907247751951,81.3912541935797,1
358.0690724775195,-185.27541247308693,1
33.06907247751951,1014.7245875269132,1
233.0690724775195,414.7245875269132,1
333.0690724775195,1414.7245875269132,1
83.06907247751951,814.7245875269132,1
383.0690724775195,614.7245875269133,1
20.569072477519512,-274.16430136197573,1
320.5690724775195,125.83569863802421,1
70.56907247751951,1325.8356986380245,1
270.5690724775195,725.8356986380245,1
370.5690724775195,1125.8356986380243,1
45.56907247751951,525.8356986380243,1
245.5690724775195,-140.83096802864247,1
145.5690724775195,1059.1690319713578,1
345.5690724775195,459.16903197135764,1
95.56907247751951,259.16903197135764,1
295.5690724775195,1459.1690319713575,1
395.5690724775195,59.16903197135764,1
4.944072477519512,1259.1690319713575,1
104.94407247751951,-207.497634695309,1
304.9440724775195,992.5023653046911,1
54.94407247751951,392.50236530469095,1
254.9440724775195,192.50236530469095,1
154.9440724775195,1392.502365304691,1
354.9440724775195,792.502365304691,1
29.944072477519512,-7.497634695309102,1
329.9440724775195,-281.5717087693831,1
79.94407247751951,918.4282912306168,1
179.9440724775195,118.42829123061682,1
379.9440724775195,1318.4282912306167,1
17.444072477519512,718.4282912306169,1
317.4440724775195,518.4282912306169,1
67.44407247751951,-148.23837543604986,1
267.4440724775195,1051.7616245639501,1
167.4440724775195,451.76162456395025,1
367.4440724775195,251.76162456395025,1
42.44407247751951,1451.7616245639501,1
342.4440724775195,1251.7616245639501,1
92.44407247751951,651.7616245639501,1
292.4440724775195,-214.9050421027165,1
392.4440724775195,385.09495789728356,1
11.194072477519512,185.09495789728356,1
211.1940724775195,1385.0949578972832,1
111.19407247751951,785.0949578972834,1
311.1940724775195,-14.905042102716493,1
61.19407247751951,1185.0949578972832,1
161.1940724775195,-237.12726432493866,1
361.1940724775195,962.8727356750612,1
36.19407247751951,362.87273567506134,1
236.1940724775195,162.8727356750614,1
136.1940724775195,1362.8727356750612,1
336.1940724775195,762.8727356750613,1
86.19407247751951,-37.12726432493878,1
386.1940724775195,-103.79393099160541,1
23.694072477519512,1096.2060690083945,1
223.6940724775195,496.2060690083947,1
323.6940724775195,1496.2060690083945,1
73.69407247751951,896.2060690083947,1
373.6940724775195,696.2060690083946,1
48.69407247751951,-170.46059765827204,1
248.6940724775195,1029.539402341728,1
148.6940724775195,429.539402341728,1
348.6940724775195,229.53940234172802,1
98.69407247751951,1429.5394023417277,1
398.6940724775195,1229.5394023417275,1
1.0378224775195122,629.539402341728,1
201.0378224775195,-259.34948654716095,1
301.0378224775195,340.6505134528391,1
51.03782247751951,140.65051345283905,1
251.0378224775195,1340.650513452839,1
151.0378224775195,740.6505134528393,1
351.0378224775195,-59.34948654716095,1
26.037822477519512,1140.6505134528388,1
126.03782247751951,-126.01615321382758,1
326.0378224775195,1073.9838467861723,1
76.03782247751951,473.9838467861725,1
176.0378224775195,1473.9838467861723,1
376.0378224775195,873.9838467861723,1
13.537822477519512,73.98384678617242,1
313.5378224775195,-192.68281988049432,1
63.53782247751951,1007.3171801195058,1
263.5378224775195,407.3171801195058,1
363.5378224775195,1407.3171801195058,1
38.53782247751951,807.3171801195058,1
338.5378224775195,607.3171801195057,1
88.53782247751951,-288.9791161767905,1
388.5378224775195,111.02088382320943,1
7.287822477519512,1311.0208838232093,1
207.2878224775195,711.0208838232095,1
307.2878224775195,1111.0208838232093,1
57.28782247751951,511.02088382320943,1
257.2878224775195,-155.64578284345725,1
